Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,AGE-RAGE signaling pathway in diabetic complications,0.682,2.617,0.001,0.003,0.002,59/100,20.41%,TGFB2;COL4A3;NFATC1;COL4A4;NOX4;BCL2;AKT3;TGFB3;PRKCB;VCAM1;TNF;PLCB2;NOS3;AGER;PLCG2;MAPK10;AGT;IL1B;THBD;PRKCA;PIK3CD;COL4A2;MAPK11;SELE;PLCE1;ICAM1;MMP2;PLCD1;CYBB;JAK2;VEGFC;VEGFD;COL4A1;PRKCE;COL1A1;PIK3R1;COL1A2;AGTR1;STAT5A;EDN1;PLCB4;FOXO1;TGFBR2;TGFB1;IL6;F3;PRKCZ;COL3A1;PLCG1;EGR1;FN1;CCND1;PLCD4;JUN;VEGFA;SMAD4;PIK3R2;SMAD2;COL4A5
gsea,Proteoglycans in cancer,0.619,2.616,0.001,0.002,0.002,96/203,21.77%,ITGB3;TGFB2;FZD2;HGF;WNT9A;HPSE2;WNT2;CAMK2A;AKT3;WNT10A;WNT5B;PRKCB;TNF;CAV3;WNT2B;TLR2;PPP1R12B;TLR4;SHH;ANK2;WNT11;FGFR1;MMP9;HSPG2;TWIST2;ITPR2;PLCG2;IGF1;KDR;ESR1;PTCH1;WNT6;WNT7B;WNT9B;ITPR1;FZD8;WNT5A;TIAM1;DCN;ITGA2;MRAS;FZD1;PRKCA;PIK3CD;FAS;MAPK11;ERBB4;FGF2;PLCE1;VAV1;TIMP3;FZD7;MMP2;PLAU;THBS1;GAB1;IL12B;HCLS1;IGF2;COL1A1;PIK3R1;FZD4;SDC2;EGFR;WNT3A;HSPB2;CBL;COL1A2;HBEGF;TGFB1;WNT7A;FLNA;TWIST1;PLCG1;GPC3;FN1;CCND1;GPC1;ANK3;LUM;CAV1;PDPK1;VEGFA;BRAF;ITPR3;FASLG;NANOGP8;ARHGEF12;PIK3R2;SMAD2;CAV2;PPP1R12C;ITGA5;ITGB5;MSN;ARHGEF1
gsea,Focal adhesion,0.642,2.571,0.001,0.002,0.003,112/200,24.57%,TNN;ITGA8;COMP;SHC3;LAMA2;ITGB3;ITGA9;COL4A3;FLT4;HGF;PARVG;TNXB;ITGA11;COL4A4;MYLK;CHAD;BCL2;AKT3;PDGFRA;PDGFD;COL6A6;TLN2;THBS2;ITGA4;PGF;THBS4;ILK;PRKCB;ITGA7;LAMC3;ITGB7;COL6A5;CCND2;CAV3;LAMA4;PDGFA;PPP1R12B;ITGA10;TNC;TNR;ITGA1;IGF1;KDR;RASGRF1;PDGFRB;MAPK10;VWF;FLT1;COL6A3;SHC2;ITGA2;PRKCA;FYN;PIK3CD;COL4A2;COL9A2;ITGB6;PDGFC;VAV1;MYLK4;THBS1;THBS3;PDGFB;VEGFC;VEGFD;LAMB1;COL4A1;COL1A1;PIK3R1;EGFR;COL1A2;COL6A1;PARVA;COL6A2;MYL5;FLNA;SHC4;FN1;CCND1;MYL9;CAV1;ITGA3;PAK3;PDPK1;LAMB2;JUN;VEGFA;DOCK1;BRAF;PIK3R2;PIP5K1C;RELN;CAV2;PPP1R12C;COL4A5;ITGA2B;LAMA3;IBSP;ITGA5;ITGB5;VCL;FLNC;PARVB;RAC2;ROCK1;MYLK2;LAMA1;ITGB4;RAPGEF1;MYL7;PIK3R3;COL4A6
gsea,Ras signaling pathway,0.614,2.487,0.001,0.003,0.005,104/232,18.29%,PLA2G5;RASGRP4;SHC3;RASGRF2;RASGRP2;GNG7;FLT4;HGF;RASGRP1;GNG8;FGF1;ANGPT4;FGF10;FGF18;AKT3;PDGFRA;PDGFD;RASAL3;NTRK1;TEK;FLT3;PGF;FGF7;NTF3;FGFR2;GNG2;PRKCB;NGFR;FLT3LG;ANGPT1;PDGFA;RASGRP3;FGFR3;PLA2G4C;FGF9;RALGDS;HTR7;FGFR1;ZAP70;PLA2G1B;LAT;GNGT2;PLCG2;IGF1;KDR;RASGRF1;PDGFRB;JMJD7-PLA2G4B;MAPK10;FLT1;TIAM1;SHC2;CSF1;RASAL2;MRAS;PRKCA;CSF1R;SYNGAP1;PIK3CD;RAPGEF5;RASA3;GNB3;FGF2;FGF16;PLCE1;RGL1;KSR1;PDGFC;ANGPT2;RASSF5;REL;PDGFB;GAB1;VEGFC;PLA2G12B;VEGFD;RASA4;IGF2;PLA2G4F;PIK3R1;PLA1A;GNG11;PLA2G6;GRIN2A;EGFR;NTRK2;KSR2;ETS1;NGF;FGF22;SHC4;PLCG1;PLA2G2A;TGFA;NTF4;PAK3;PLA2G2D;PLA2G4B;RASA4B;RIN1;ABL2;RASSF1;VEGFA;KITLG
gsea,Rap1 signaling pathway,0.611,2.468,0.001,0.004,0.008,92/210,16.05%,ITGB3;RASGRP2;ADCY4;FLT4;HGF;FGF1;ANGPT4;FGF10;FGF18;AKT3;PDGFRA;PDGFD;TLN2;TEK;ITGAM;PGF;FGF7;FGFR2;PRKCB;NGFR;ANGPT1;PDGFA;ITGAL;PLCB2;GNAO1;RASGRP3;FGFR3;FGF9;RALGDS;DOCK4;FGFR1;RAPGEF4;LAT;FPR1;ADCY7;LPAR4;IGF1;KDR;RAPGEF3;ADCY5;PDGFRB;PARD6G;ADCY9;ADCY1;FLT1;PRKD1;TIAM1;CSF1;MRAS;PRKCA;CSF1R;PIK3CD;RAPGEF5;MAPK11;RAPGEF2;ADORA2A;FGF2;LCP2;FGF16;PLCE1;MAGI3;PDGFC;ANGPT2;MAGI2;VAV1;ADCY2;EVL;LPAR3;ARAP3;ITGB2;RASSF5;FYB1;APBB1IP;THBS1;PDGFB;VEGFC;VEGFD;PIK3R1;GRIN2A;MAGI1;EGFR;P2RY1;NGF;RAPGEF6;PLCB4;FGF22;CNR1;F2RL3;CTNND1;PRKCZ;PLCG1;LPAR5
gsea,Relaxin signaling pathway,0.591,2.464,0.001,0.003,0.008,58/129,20.60%,SHC3;ADCY4;GNG7;COL4A3;COL4A4;GNG8;AKT3;MMP13;EDNRB;GNG2;CREB5;PLCB2;GNAO1;NOS3;MMP9;ADCY7;GNGT2;ADCY5;MAPK10;ADCY9;ADCY1;RXFP2;SHC2;PRKCA;RXFP1;PIK3CD;GNB3;COL4A2;MAPK11;NOS2;ACTA2;ADCY2;MMP2;VEGFC;VEGFD;COL4A1;COL1A1;PIK3R1;GNG11;EGFR;COL1A2;EDN1;PLCB4;TGFBR2;TGFB1;SHC4;PRKCZ;COL3A1;JUN;VEGFA;RLN3;ARRB1;PIK3R2;SMAD2;RXFP3;COL4A5;ADCY6;MMP1
gsea,Wnt signaling pathway,0.607,2.451,0.001,0.003,0.008,60/166,16.31%,PRICKLE1;PRICKLE2;ROR2;SOX17;ROR1;NKD1;RSPO1;LEF1;FZD2;NFATC1;WNT9A;DAAM2;NKD2;DKK2;WNT2;CAMK2A;SFRP4;AXIN2;WNT10A;RSPO2;WNT5B;NFATC2;NOTUM;PRKCB;CCND2;WNT2B;PLCB2;LGR5;LGR6;WNT11;TLE4;WIF1;MMP7;SFRP2;MAPK10;WNT6;WNT7B;WNT9B;FZD8;WNT5A;GPC4;TCF7L1;CCN4;FZD1;PRKCA;SFRP5;RNF43;FZD7;FZD4;WNT3A;RSPO4;TLE2;BAMBI;PLCB4;SERPINF1;WNT7A;ZNRF3;NFATC4;APC;CCND1
gsea,Breast cancer,0.589,2.444,0.001,0.002,0.008,60/147,19.62%,HEY2;PGR;SHC3;LEF1;FZD2;NOTCH4;FLT4;WNT9A;FGF1;FGF10;WNT2;FGF18;AKT3;AXIN2;WNT10A;FGF7;WNT5B;NOTCH1;DLL4;WNT2B;HEYL;FGF9;WNT11;FGFR1;IGF1;ESR1;WNT6;WNT7B;WNT9B;FZD8;DLL1;WNT5A;HES5;TCF7L1;SHC2;FZD1;PIK3CD;FGF2;FGF16;FZD7;JAG2;JAG1;PIK3R1;FZD4;EGFR;WNT3A;WNT7A;ESR2;FGF22;SHC4;APC;CCND1;NOTCH2;JUN;BRAF;HES1;HEY1;LRP6;PIK3R2;NOTCH3
gsea,Neurotrophin signaling pathway,0.552,2.443,0.001,0.002,0.008,63/119,32.17%,NTRK3;SHC3;BCL2;CAMK2A;AKT3;NTRK1;NTF3;NGFR;MATK;PLCG2;IRS1;CAMK4;MAPK10;SHC2;PIK3CD;SH2B3;MAP3K3;MAPK11;PSEN2;GAB1;RPS6KA2;PIK3R1;NTRK2;MAP3K1;NGF;SHC4;PLCG1;NTF4;PDPK1;JUN;TRAF6;TP73;BRAF;RPS6KA5;FASLG;PIK3R2;IKBKB;SH2B2;FOXO3;SH2B1;RAPGEF1;KIDINS220;ARHGDIB;PIK3R3;BDNF;IRAK2;MAP2K7;CAMK2D;ABL1;RPS6KA3;PRKCD;RPS6KA1;IRAK3;MAPK7;NFKBIE;MAP3K5;FRS2;NFKB1;AKT1;SORT1;CALML6;CAMK2G;NFKBIA
gsea,MAPK signaling pathway,0.547,2.438,0.001,0.002,0.008,127/294,23.42%,CACNA1C;RASGRP4;RASGRF2;TGFB2;RASGRP2;NFATC1;FLT4;HGF;CACNA1H;CACNB1;MEF2C;RASGRP1;FGF1;ANGPT4;FGF10;FGF18;AKT3;PDGFRA;PDGFD;NTRK1;CACNA2D2;TEK;TGFB3;FLT3;PGF;FGF7;NTF3;FGFR2;PRKCB;NGFR;TNF;FLT3LG;MAP4K1;CACNA1G;ANGPT1;PDGFA;CACNA2D4;RASGRP3;FGFR3;PLA2G4C;FGF9;PTPN7;FGFR1;IGF1;KDR;RASGRF1;PDGFRB;JMJD7-PLA2G4B;MAPK10;IL1RAP;DUSP7;FLT1;IL1B;CACNA2D1;CSF1;MRAS;PRKCA;CSF1R;FAS;MAP3K3;MAPK11;RAPGEF2;ERBB4;FGF2;PTPN5;FGF16;PDGFC;ANGPT2;MAPK8IP1;MAPK8IP3;CACNA2D3;DUSP8;PDGFB;VEGFC;VEGFD;IGF2;MAP3K14;IL1R1;RPS6KA2;PLA2G4F;EGFR;NTRK2;DUSP2;MAP3K12;CACNG6;MAP3K1;NGF;TGFBR2;TGFB1;FGF22;CACNA1D;FLNA;MECOM;CACNB3;TGFA;NTF4;MAP3K6;PLA2G4B;JUN;TRAF6;VEGFA;KITLG;BRAF;DUSP6;RPS6KA5;ELK4;DUSP10;FASLG;ARRB1;NR4A1;CACNG4;MAPT;EPHA2;FGF20;KIT;NFATC3;IKBKB;MKNK1;NF1;RASA2;RASA1;FLNC;PLA2G4D;RAC2;CACNA1F;PPP3CC;MAP4K2
